Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
636344;105874;3529;219;335;299;45;Хамовники;LINESTRING (37.57615 55.738294, 37.576125 55.738228);POINT (37.5761 55.7383);myData.biz;55.738294;37.57615;55.738228;37.576125
636345;135929;4530;281;430;385;58;Хамовники;LINESTRING (37.576125 55.738228, 37.575937 55.737719);POINT (37.576 55.738);myData.biz;55.738228;37.576125;55.737719;37.575937
636346;135929;4530;281;430;385;58;Хамовники;LINESTRING (37.575937 55.737719, 37.575948 55.737678);POINT (37.5759 55.7377);myData.biz;55.737719;37.575937;55.737678;37.575948
636347;71321;2377;147;225;202;30;Хамовники;LINESTRING (37.575948 55.737678, 37.575759 55.737675);POINT (37.5759 55.7377);myData.biz;55.737678;37.575948;55.737675;37.575759
636348;71321;2377;147;225;202;30;Хамовники;LINESTRING (37.575759 55.737675, 37.575605 55.737673);POINT (37.5757 55.7377);myData.biz;55.737675;37.575759;55.737673;37.575605
636349;21081;702;43;66;59;9;Хамовники;LINESTRING (37.576947 55.738985, 37.576954 55.739007);POINT (37.577 55.739);myData.biz;55.738985;37.576947;55.739007;37.576954
636350;2752;91;5;8;7;1;Хамовники;LINESTRING (37.582182 55.739954, 37.582374 55.739942);POINT (37.5823 55.7399);myData.biz;55.739954;37.582182;55.739942;37.582374
636351;21771;725;45;68;61;9;Хамовники;LINESTRING (37.582374 55.739942, 37.582402 55.739927);POINT (37.5824 55.7399);myData.biz;55.739942;37.582374;55.739927;37.582402
636352;26216;873;54;82;74;11;Хамовники;LINESTRING (37.582402 55.739927, 37.582539 55.739576);POINT (37.5825 55.7398);myData.biz;55.739927;37.582402;55.739576;37.582539
636353;8712;290;18;27;24;3;Хамовники;LINESTRING (37.582539 55.739576, 37.582625 55.739587);POINT (37.5826 55.7396);myData.biz;55.739576;37.582539;55.739587;37.582625
636354;6511;217;13;20;18;2;Хамовники;LINESTRING (37.582625 55.739587, 37.582688 55.73943);POINT (37.5827 55.7395);myData.biz;55.739587;37.582625;55.73943;37.582688
636355;9218;307;19;29;26;3;Хамовники;LINESTRING (37.582688 55.73943, 37.582759 55.73944);POINT (37.5827 55.7394);myData.biz;55.73943;37.582688;55.73944;37.582759
636356;44988;1499;93;142;127;19;Хамовники;LINESTRING (37.582759 55.73944, 37.583019 55.738778);POINT (37.5829 55.7391);myData.biz;55.73944;37.582759;55.738778;37.583019
636357;44988;1499;93;142;127;19;Хамовники;LINESTRING (37.583019 55.738778, 37.583055 55.738759);POINT (37.583 55.7388);myData.biz;55.738778;37.583019;55.738759;37.583055
636358;187558;6251;388;593;531;81;Хамовники;LINESTRING (37.583055 55.738759, 37.583356 55.738763);POINT (37.5832 55.7388);myData.biz;55.738759;37.583055;55.738763;37.583356
636359;196876;6562;407;623;557;85;Хамовники;LINESTRING (37.583356 55.738763, 37.583849 55.738777);POINT (37.5836 55.7388);myData.biz;55.738763;37.583356;55.738777;37.583849
636360;50958;1698;105;161;144;22;Хамовники;LINESTRING (37.583978 55.73879, 37.584061 55.738791);POINT (37.584 55.7388);myData.biz;55.73879;37.583978;55.738791;37.584061
636361;64150;2138;132;203;181;27;Хамовники;LINESTRING (37.584061 55.738791, 37.58422 55.738791);POINT (37.5841 55.7388);myData.biz;55.738791;37.584061;55.738791;37.58422
636362;64150;2138;132;203;181;27;Хамовники;LINESTRING (37.58422 55.738791, 37.585233 55.738863);POINT (37.5847 55.7388);myData.biz;55.738791;37.58422;55.738863;37.585233
636363;107326;3577;222;339;304;46;Хамовники;LINESTRING (37.585233 55.738863, 37.585295 55.738813);POINT (37.5853 55.7388);myData.biz;55.738863;37.585233;55.738813;37.585295
636364;107326;3577;222;339;304;46;Хамовники;LINESTRING (37.585295 55.738813, 37.585318 55.738775);POINT (37.5853 55.7388);myData.biz;55.738813;37.585295;55.738775;37.585318
636365;70445;2348;145;223;199;30;Хамовники;LINESTRING (37.585318 55.738775, 37.585697 55.738789);POINT (37.5855 55.7388);myData.biz;55.738775;37.585318;55.738789;37.585697
636366;70445;2348;145;223;199;30;Хамовники;LINESTRING (37.585697 55.738789, 37.585765 55.738701);POINT (37.5857 55.7387);myData.biz;55.738789;37.585697;55.738701;37.585765
636367;1848;61;3;5;5;0;Хамовники;LINESTRING (37.582182 55.739954, 37.582037 55.739964);POINT (37.5821 55.74);myData.biz;55.739954;37.582182;55.739964;37.582037
636368;20867;695;43;66;59;9;Хамовники;LINESTRING (37.582037 55.739964, 37.581977 55.739994);POINT (37.582 55.74);myData.biz;55.739964;37.582037;55.739994;37.581977
636369;23124;770;47;73;65;10;Хамовники;LINESTRING (37.581977 55.739994, 37.582064 55.740025);POINT (37.582 55.74);myData.biz;55.739994;37.581977;55.740025;37.582064
636370;12590;419;26;39;35;5;Хамовники;LINESTRING (37.582064 55.740025, 37.582119 55.740341);POINT (37.5821 55.7402);myData.biz;55.740025;37.582064;55.740341;37.582119
636371;100221;3340;207;317;283;43;Хамовники;LINESTRING (37.582119 55.740341, 37.582133 55.740408);POINT (37.5821 55.7404);myData.biz;55.740341;37.582119;55.740408;37.582133
636372;12590;419;26;39;35;5;Хамовники;LINESTRING (37.582133 55.740408, 37.582175 55.740595);POINT (37.5822 55.7405);myData.biz;55.740408;37.582133;55.740595;37.582175
636373;43292;1443;89;137;122;18;Хамовники;LINESTRING (37.582175 55.740595, 37.582261 55.740603);POINT (37.5822 55.7406);myData.biz;55.740595;37.582175;55.740603;37.582261
636374;57279;1909;118;181;162;24;Хамовники;LINESTRING (37.582261 55.740603, 37.583119 55.740697);POINT (37.5827 55.7407);myData.biz;55.740603;37.582261;55.740697;37.583119
636375;30048;1001;62;95;85;13;Хамовники;LINESTRING (37.583119 55.740697, 37.583212 55.740707);POINT (37.5832 55.7407);myData.biz;55.740697;37.583119;55.740707;37.583212
636376;69197;2306;143;219;196;29;Хамовники;LINESTRING (37.583212 55.740707, 37.583303 55.740716);POINT (37.5833 55.7407);myData.biz;55.740707;37.583212;55.740716;37.583303
636377;87988;2932;182;278;249;38;Хамовники;LINESTRING (37.583303 55.740716, 37.583968 55.740805);POINT (37.5836 55.7408);myData.biz;55.740716;37.583303;55.740805;37.583968
636378;174552;5818;361;552;494;75;Хамовники;LINESTRING (37.583968 55.740805, 37.584257 55.74084);POINT (37.5841 55.7408);myData.biz;55.740805;37.583968;55.74084;37.584257
636379;174552;5818;361;552;494;75;Хамовники;LINESTRING (37.584257 55.74084, 37.584326 55.740832);POINT (37.5843 55.7408);myData.biz;55.74084;37.584257;55.740832;37.584326
636380;263117;8770;544;833;745;114;Хамовники;LINESTRING (37.584326 55.740832, 37.584362 55.74077);POINT (37.5843 55.7408);myData.biz;55.740832;37.584326;55.74077;37.584362
636381;245764;8192;509;778;696;106;Хамовники;LINESTRING (37.584362 55.74077, 37.584417 55.740683);POINT (37.5844 55.7407);myData.biz;55.74077;37.584362;55.740683;37.584417
636382;245764;8192;509;778;696;106;Хамовники;LINESTRING (37.584417 55.740683, 37.584462 55.740572);POINT (37.5844 55.7406);myData.biz;55.740683;37.584417;55.740572;37.584462
636383;245764;8192;509;778;696;106;Хамовники;LINESTRING (37.584462 55.740572, 37.584476 55.740538);POINT (37.5845 55.7406);myData.biz;55.740572;37.584462;55.740538;37.584476
636384;23496;783;48;74;66;10;Хамовники;LINESTRING (37.585501 55.740904, 37.585572 55.740941);POINT (37.5855 55.7409);myData.biz;55.740904;37.585501;55.740941;37.585572
636385;23496;783;48;74;66;10;Хамовники;LINESTRING (37.585572 55.740941, 37.585765 55.740977);POINT (37.5857 55.741);myData.biz;55.740941;37.585572;55.740977;37.585765
636386;23496;783;48;74;66;10;Хамовники;LINESTRING (37.585765 55.740977, 37.585826 55.740986);POINT (37.5858 55.741);myData.biz;55.740977;37.585765;55.740986;37.585826
636387;71116;2370;147;225;201;30;Хамовники;LINESTRING (37.585826 55.740986, 37.585844 55.741029);POINT (37.5858 55.741);myData.biz;55.740986;37.585826;55.741029;37.585844
636388;63494;2116;131;201;179;27;Хамовники;LINESTRING (37.585844 55.741029, 37.586009 55.741066);POINT (37.5859 55.741);myData.biz;55.741029;37.585844;55.741066;37.586009
636389;63494;2116;131;201;179;27;Хамовники;LINESTRING (37.586009 55.741066, 37.586099 55.741158);POINT (37.5861 55.7411);myData.biz;55.741066;37.586009;55.741158;37.586099
636390;46138;1537;95;146;130;19;Хамовники;LINESTRING (37.586862 55.74158, 37.587876 55.74091);POINT (37.5874 55.7412);myData.biz;55.74158;37.586862;55.74091;37.587876
636391;1027;34;2;3;2;0;Хамовники;LINESTRING (37.578621 55.739128, 37.578269 55.739157);POINT (37.5784 55.7391);myData.biz;55.739128;37.578621;55.739157;37.578269
636392;5796;193;11;18;16;2;Хамовники;LINESTRING (37.578269 55.739157, 37.578245 55.739077);POINT (37.5783 55.7391);myData.biz;55.739157;37.578269;55.739077;37.578245
636393;5796;193;11;18;16;2;Хамовники;LINESTRING (37.578245 55.739077, 37.578238 55.73905);POINT (37.5782 55.7391);myData.biz;55.739077;37.578245;55.73905;37.578238
636394;5796;193;11;18;16;2;Хамовники;LINESTRING (37.578238 55.73905, 37.578221 55.738991);POINT (37.5782 55.739);myData.biz;55.73905;37.578238;55.738991;37.578221
636395;61300;2043;126;194;173;26;Хамовники;LINESTRING (37.578221 55.738991, 37.577779 55.739032);POINT (37.578 55.739);myData.biz;55.738991;37.578221;55.739032;37.577779
636396;9730;324;20;30;27;4;Хамовники;LINESTRING (37.577779 55.739032, 37.577764 55.738978);POINT (37.5778 55.739);myData.biz;55.739032;37.577779;55.738978;37.577764
636397;9730;324;20;30;27;4;Хамовники;LINESTRING (37.577764 55.738978, 37.577748 55.738922);POINT (37.5778 55.739);myData.biz;55.738978;37.577764;55.738922;37.577748
636398;2045;68;4;6;5;0;Хамовники;LINESTRING (37.581 55.738559, 37.581009 55.73869);POINT (37.581 55.7386);myData.biz;55.738559;37.581;55.73869;37.581009
636399;1191;39;2;3;3;0;Хамовники;LINESTRING (37.582055 55.740472, 37.582075 55.740586);POINT (37.5821 55.7405);myData.biz;55.740472;37.582055;55.740586;37.582075
636400;36163;1205;74;114;102;15;Хамовники;LINESTRING (37.582075 55.740586, 37.582175 55.740595);POINT (37.5821 55.7406);myData.biz;55.740586;37.582075;55.740595;37.582175
636401;36280;1209;75;114;102;15;Хамовники;LINESTRING (37.582075 55.740586, 37.582045 55.740599);POINT (37.5821 55.7406);myData.biz;55.740586;37.582075;55.740599;37.582045
636402;36280;1209;75;114;102;15;Хамовники;LINESTRING (37.582045 55.740599, 37.58158 55.740564);POINT (37.5818 55.7406);myData.biz;55.740599;37.582045;55.740564;37.58158
636403;25780;859;53;81;73;11;Хамовники;LINESTRING (37.58158 55.740564, 37.581193 55.740536);POINT (37.5814 55.7405);myData.biz;55.740564;37.58158;55.740536;37.581193
636404;25780;859;53;81;73;11;Хамовники;LINESTRING (37.581193 55.740536, 37.58112 55.740509);POINT (37.5812 55.7405);myData.biz;55.740536;37.581193;55.740509;37.58112
636405;16309;543;33;51;46;7;Хамовники;LINESTRING (37.58112 55.740509, 37.581045 55.740522);POINT (37.5811 55.7405);myData.biz;55.740509;37.58112;55.740522;37.581045
636406;21842;728;45;69;61;9;Хамовники;LINESTRING (37.581045 55.740522, 37.580927 55.740543);POINT (37.581 55.7405);myData.biz;55.740522;37.581045;55.740543;37.580927
636407;16309;543;33;51;46;7;Хамовники;LINESTRING (37.580927 55.740543, 37.580411 55.740674);POINT (37.5807 55.7406);myData.biz;55.740543;37.580927;55.740674;37.580411
636408;24352;811;50;77;68;10;Хамовники;LINESTRING (37.580411 55.740674, 37.579986 55.740777);POINT (37.5802 55.7407);myData.biz;55.740674;37.580411;55.740777;37.579986
636409;35182;1172;72;111;99;15;Хамовники;LINESTRING (37.579986 55.740777, 37.579952 55.740773);POINT (37.58 55.7408);myData.biz;55.740777;37.579986;55.740773;37.579952
636410;46577;1552;96;147;131;20;Хамовники;LINESTRING (37.579952 55.740773, 37.57986 55.740792);POINT (37.5799 55.7408);myData.biz;55.740773;37.579952;55.740792;37.57986
636411;38359;1278;79;121;108;16;Хамовники;LINESTRING (37.57986 55.740792, 37.579761 55.740811);POINT (37.5798 55.7408);myData.biz;55.740792;37.57986;55.740811;37.579761
636412;22255;741;46;70;62;9;Хамовники;LINESTRING (37.579761 55.740811, 37.579737 55.740833);POINT (37.5797 55.7408);myData.biz;55.740811;37.579761;55.740833;37.579737
636413;20460;682;42;64;57;8;Хамовники;LINESTRING (37.579737 55.740833, 37.579138 55.740971);POINT (37.5794 55.7409);myData.biz;55.740833;37.579737;55.740971;37.579138
636414;20460;682;42;64;57;8;Хамовники;LINESTRING (37.579138 55.740971, 37.578689 55.74104);POINT (37.5789 55.741);myData.biz;55.740971;37.579138;55.74104;37.578689
636415;24381;812;50;77;69;10;Хамовники;LINESTRING (37.578689 55.74104, 37.578604 55.74105);POINT (37.5786 55.741);myData.biz;55.74104;37.578689;55.74105;37.578604
636416;21037;701;43;66;59;9;Хамовники;LINESTRING (37.578604 55.74105, 37.578525 55.74106);POINT (37.5786 55.7411);myData.biz;55.74105;37.578604;55.74106;37.578525
636417;44414;1480;91;140;125;19;Хамовники;LINESTRING (37.578525 55.74106, 37.578502 55.741076);POINT (37.5785 55.7411);myData.biz;55.74106;37.578525;55.741076;37.578502
636418;16044;534;33;50;45;6;Хамовники;LINESTRING (37.578502 55.741076, 37.577351 55.741247);POINT (37.5779 55.7412);myData.biz;55.741076;37.578502;55.741247;37.577351
636419;105671;3522;218;334;299;45;Хамовники;LINESTRING (37.577351 55.741247, 37.577325 55.741236);POINT (37.5773 55.7412);myData.biz;55.741247;37.577351;55.741236;37.577325
636420;105671;3522;218;334;299;45;Хамовники;LINESTRING (37.577325 55.741236, 37.577082 55.740701);POINT (37.5772 55.741);myData.biz;55.741236;37.577325;55.740701;37.577082
636421;31997;1066;66;101;90;13;Хамовники;LINESTRING (37.577082 55.740701, 37.576911 55.740721);POINT (37.577 55.7407);myData.biz;55.740701;37.577082;55.740721;37.576911
636422;31997;1066;66;101;90;13;Хамовники;LINESTRING (37.576911 55.740721, 37.576775 55.740738);POINT (37.5768 55.7407);myData.biz;55.740721;37.576911;55.740738;37.576775
636423;37222;1240;77;117;105;16;Хамовники;LINESTRING (37.576775 55.740738, 37.576697 55.740747);POINT (37.5767 55.7407);myData.biz;55.740738;37.576775;55.740747;37.576697
636424;37222;1240;77;117;105;16;Хамовники;LINESTRING (37.576697 55.740747, 37.576624 55.740756);POINT (37.5767 55.7408);myData.biz;55.740747;37.576697;55.740756;37.576624
636425;37222;1240;77;117;105;16;Хамовники;LINESTRING (37.576624 55.740756, 37.576548 55.740765);POINT (37.5766 55.7408);myData.biz;55.740756;37.576624;55.740765;37.576548
636426;13630;454;28;43;38;5;Хамовники;LINESTRING (37.598431 55.746053, 37.598268 55.746447);POINT (37.5983 55.7463);myData.biz;55.746053;37.598431;55.746447;37.598268
636427;38354;1278;79;121;108;16;Хамовники;LINESTRING (37.598268 55.746447, 37.598308 55.747184);POINT (37.5983 55.7468);myData.biz;55.746447;37.598268;55.747184;37.598308
636428;34121;1137;70;108;96;14;Хамовники;LINESTRING (37.598308 55.747184, 37.598313 55.747187);POINT (37.5983 55.7472);myData.biz;55.747184;37.598308;55.747187;37.598313
636429;77670;2589;160;245;220;33;Хамовники;LINESTRING (37.599706 55.746976, 37.599717 55.747042);POINT (37.5997 55.747);myData.biz;55.746976;37.599706;55.747042;37.599717
636430;85440;2848;176;270;242;37;Хамовники;LINESTRING (37.599717 55.747042, 37.599825 55.747035);POINT (37.5998 55.747);myData.biz;55.747042;37.599717;55.747035;37.599825
636431;85440;2848;176;270;242;37;Хамовники;LINESTRING (37.599825 55.747035, 37.599998 55.747023);POINT (37.5999 55.747);myData.biz;55.747035;37.599825;55.747023;37.599998
636432;85440;2848;176;270;242;37;Хамовники;LINESTRING (37.599998 55.747023, 37.600106 55.747017);POINT (37.6001 55.747);myData.biz;55.747023;37.599998;55.747017;37.600106
636433;85440;2848;176;270;242;37;Хамовники;LINESTRING (37.600106 55.747017, 37.600149 55.747014);POINT (37.6001 55.747);myData.biz;55.747017;37.600106;55.747014;37.600149
636434;85440;2848;176;270;242;37;Хамовники;LINESTRING (37.600149 55.747014, 37.600196 55.747011);POINT (37.6002 55.747);myData.biz;55.747014;37.600149;55.747011;37.600196
636435;2258;75;4;7;6;0;Хамовники;LINESTRING (37.598431 55.746053, 37.598475 55.745959);POINT (37.5985 55.746);myData.biz;55.746053;37.598431;55.745959;37.598475
636436;6190;206;12;19;17;2;Хамовники;LINESTRING (37.598475 55.745959, 37.5984 55.745949);POINT (37.5984 55.746);myData.biz;55.745959;37.598475;55.745949;37.5984
636437;6190;206;12;19;17;2;Хамовники;LINESTRING (37.5984 55.745949, 37.598362 55.746029);POINT (37.5984 55.746);myData.biz;55.745949;37.5984;55.746029;37.598362
636438;6190;206;12;19;17;2;Хамовники;LINESTRING (37.598362 55.746029, 37.598287 55.746018);POINT (37.5983 55.746);myData.biz;55.746029;37.598362;55.746018;37.598287
636439;59979;1999;124;189;169;25;Хамовники;LINESTRING (37.598287 55.746018, 37.598013 55.745978);POINT (37.5982 55.746);myData.biz;55.746018;37.598287;55.745978;37.598013
636440;59979;1999;124;189;169;25;Хамовники;LINESTRING (37.598013 55.745978, 37.597823 55.745929);POINT (37.5979 55.746);myData.biz;55.745978;37.598013;55.745929;37.597823
636441;62734;2091;129;198;177;27;Хамовники;LINESTRING (37.597823 55.745929, 37.597492 55.745901);POINT (37.5977 55.7459);myData.biz;55.745929;37.597823;55.745901;37.597492
636442;9069;302;18;28;25;3;Хамовники;LINESTRING (37.598227 55.7472, 37.598232 55.747264);POINT (37.5982 55.7472);myData.biz;55.7472;37.598227;55.747264;37.598232
636443;9069;302;18;28;25;3;Хамовники;LINESTRING (37.598232 55.747264, 37.597731 55.74735);POINT (37.598 55.7473);myData.biz;55.747264;37.598232;55.74735;37.597731
636444;9069;302;18;28;25;3;Хамовники;LINESTRING (37.597731 55.74735, 37.597767 55.74742);POINT (37.5977 55.7474);myData.biz;55.74735;37.597731;55.74742;37.597767
